Date/Time,Environment:Site Wind Speed [m/s](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 10/08  19:00:00,2.0,0.0,0.0,18838931.02805672,3861201.791338584,33399901.5013581 
 10/08  20:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/08  21:00:00,0.75,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/08  22:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/08  23:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/08  24:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/09  01:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/09  02:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/09  03:00:00,0.625,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/09  04:00:00,1.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/09  05:00:00,1.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/09  06:00:00,1.0,0.0,0.0,0.0,5897289.928284483,41385398.90873409 
 10/09  07:00:00,1.0,27.9375,0.0,0.0,6344726.234770235,41385398.90873409 
 10/09  08:00:00,1.0,111.75,0.0,0.0,5331740.918956142,41385398.90873409 
 10/09  09:00:00,1.625,9.3125,0.0,0.0,5181629.28063452,41385398.90873409 
 10/09  10:00:00,2.0,124.5,453277.39934015137,75028788.29049962,5173573.547439723,41385398.90873409 
 10/09  11:00:00,2.0,498.0,158723.24408297166,126252935.00030427,5173573.547439723,41385398.90873409 
 10/09  12:00:00,2.0,41.5,158074.12107843619,170257367.17947138,5173573.547439723,41385398.90873409 
 10/09  13:00:00,2.0,0.0,0.0,128868320.07658306,5173573.547439723,41385398.90873409 
 10/09  14:00:00,2.0,0.0,162701.938498738,111245388.36970657,5173573.547439723,41385398.90873409 
 10/09  15:00:00,2.0,137.25,109890.16743897376,174337716.05762718,5173573.547439723,41385398.90873409 
 10/09  16:00:00,2.0,549.0,779433.5604194199,220820160.57106365,5173573.547439723,41385398.90873409 
 10/09  17:00:00,2.0,45.75,290650.90209800979,154759522.61024339,5173573.547439723,41385398.90873409 
 10/09  18:00:00,2.0,0.0,0.0,173382603.43857614,4390759.145924024,33399901.5013581 
 10/09  19:00:00,2.0,0.0,0.0,124064173.77204934,3861201.791338584,33399901.5013581 
 10/09  20:00:00,2.0,0.0,0.0,22322305.745889285,3861201.791338584,33399901.5013581 
 10/09  21:00:00,0.75,0.0,0.0,22099500.162458708,3861201.791338584,33399901.5013581 
 10/09  22:00:00,0.0,0.0,83429.86003358565,43586638.3823468,3861201.791338584,33399901.5013581 
 10/09  23:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/09  24:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/10  01:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/10  02:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/10  03:00:00,0.625,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/10  04:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/10  05:00:00,1.0,0.0,533042.0323734172,88896484.80292991,3861201.791338584,44533202.00181078 
 10/10  06:00:00,1.0,0.0,58518.01035648023,238023657.6545642,10829279.40873432,55180531.87831212 
 10/10  07:00:00,1.0,17.4375,0.0,238560111.9236328,38338389.393041159,95796493.41677365 
 10/10  08:00:00,1.0,69.75,0.0,322491911.65056219,98904517.83174497,204227663.7591693 
 10/10  09:00:00,1.0,5.8125,0.0,324382720.81707546,93513622.20721051,174055806.61631219 
 10/10  10:00:00,1.0,93.75,0.0,353300099.6043,93124323.85391507,167093070.35257594 
 10/10  11:00:00,1.0,375.0,0.0,441021935.4753103,93124323.85391507,174055806.61631219 
 10/10  12:00:00,1.0,31.25,0.0,423224838.5298971,93124323.85391507,177667514.30607478 
 10/10  13:00:00,1.0,135.375,0.0,463390442.7765013,93124323.85391507,179858086.8360924 
 10/10  14:00:00,1.0,541.5,0.0,517131770.78384259,93124323.85391507,167093070.35257594 
 10/10  15:00:00,1.625,45.125,0.0,499147807.99689748,93124323.85391507,167093070.35257594 
 10/10  16:00:00,2.0,117.75,0.0,487197550.90733906,93124323.85391507,177537174.74818034 
 10/10  17:00:00,2.0,471.0,0.0,449560636.3509227,51735735.47439728,140923939.57316489 
 10/10  18:00:00,2.0,39.25,0.0,327657266.8115082,31759473.357129843,69106004.40578464 
 10/10  19:00:00,2.0,0.0,0.0,261951174.37626506,39455915.84359869,59822356.05413629 
 10/10  20:00:00,2.0,0.0,0.0,238613758.3871492,26303943.895732467,59822356.05413629 
 10/10  21:00:00,0.75,0.0,0.0,229028819.10734377,26303943.895732467,55180531.87831212 
 10/10  22:00:00,0.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 10/10  23:00:00,0.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 10/10  24:00:00,0.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 10/11  01:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/11  02:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/11  03:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/11  04:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/11  05:00:00,0.0,0.0,354117.2637077609,42626399.50321198,3861201.791338584,44533202.00181078 
 10/11  06:00:00,0.0,0.0,154496.89901781945,232680035.36887808,10829279.40873432,55180531.87831212 
 10/11  07:00:00,0.0,12.375,0.0,225094621.03239826,38669902.24694336,95796493.41677365 
 10/11  08:00:00,0.0,86.625,0.0,298153905.13148716,98210471.1920839,204227663.7591693 
 10/11  09:00:00,0.625,152.625,0.0,315514946.23804357,93124323.85391507,174055806.61631219 
 10/11  10:00:00,1.0,12.375,0.0,319218173.04538586,93124323.85391507,167093070.35257594 
 10/11  11:00:00,1.0,0.0,0.0,341278652.08472719,93124323.85391507,174055806.61631219 
 10/11  12:00:00,1.0,90.5625,0.0,354754934.5315469,93124323.85391507,177667514.30607478 
 10/11  13:00:00,1.0,362.25,0.0,440309555.3905473,93124323.85391507,179858086.8360924 
 10/11  14:00:00,1.0,30.1875,0.0,420323158.61204978,93124323.85391507,167093070.35257594 
 10/11  15:00:00,2.25,119.0625,0.0,428278338.4937081,93124323.85391507,167093070.35257594 
 10/11  16:00:00,3.0,593.625,0.0,514362356.1663972,93124323.85391507,177537174.74818034 
 10/11  17:00:00,3.0,509.1875,0.0,447325079.0565876,51735735.47439728,140923939.57316489 
 10/11  18:00:00,3.0,39.125,0.0,311155054.9956973,32434595.73966945,69106004.40578464 
 10/11  19:00:00,3.0,0.0,0.0,251628087.79660619,39455915.84359869,59822356.05413629 
 10/11  20:00:00,3.0,0.0,0.0,233485959.07269515,26303943.895732467,59822356.05413629 
 10/11  21:00:00,3.0,0.0,0.0,226683769.50508014,26303943.895732467,55180531.87831212 
 10/11  22:00:00,3.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 10/11  23:00:00,3.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 10/11  24:00:00,3.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 10/12  01:00:00,3.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/12  02:00:00,3.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/12  03:00:00,2.375,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/12  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/12  05:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/12  06:00:00,2.0,0.0,548483.575690199,237591841.38148759,10829279.40873432,55180531.87831212 
 10/12  07:00:00,2.0,20.625,0.0,224414178.91685427,38283048.042623359,95796493.41677365 
 10/12  08:00:00,2.0,82.5,0.0,294193615.86140987,97431931.41928587,204227663.7591693 
 10/12  09:00:00,2.0,6.875,0.0,297657149.0931783,93513622.20721051,174055806.61631219 
 10/12  10:00:00,2.0,114.9375,0.0,320023097.3077411,93124323.85391507,167093070.35257594 
 10/12  11:00:00,2.0,459.75,0.0,414048391.3357537,93124323.85391507,174055806.61631219 
 10/12  12:00:00,2.0,38.3125,0.0,388484350.4579221,93124323.85391507,177667514.30607478 
 10/12  13:00:00,2.0,0.0,0.0,417548712.4811421,93124323.85391507,179858086.8360924 
 10/12  14:00:00,2.0,144.0,0.0,437434361.03964117,93124323.85391507,167093070.35257594 
 10/12  15:00:00,1.375,576.0,0.0,512160182.028661,93124323.85391507,167093070.35257594 
 10/12  16:00:00,1.0,48.0,0.0,477648043.92850229,93124323.85391507,177537174.74818034 
 10/12  17:00:00,1.0,0.0,0.0,370773393.4585481,51735735.47439728,140923939.57316489 
 10/12  18:00:00,1.0,0.0,0.0,292884437.77674737,31757550.188535647,69106004.40578464 
 10/12  19:00:00,1.0,0.0,0.0,248706070.80242215,39455915.84359869,59822356.05413629 
 10/12  20:00:00,1.0,0.0,0.0,233164505.01430003,26303943.895732467,59822356.05413629 
 10/12  21:00:00,1.0,0.0,0.0,226889884.5302801,26303943.895732467,55180531.87831212 
 10/12  22:00:00,1.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 10/12  23:00:00,1.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 10/12  24:00:00,1.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 10/13  01:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/13  02:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/13  03:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/13  04:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/13  05:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/13  06:00:00,1.0,0.0,614123.8291154052,238784006.61832697,10829279.40873432,55180531.87831212 
 10/13  07:00:00,1.0,4.6875,0.0,225671302.13089089,39162572.79823298,95796493.41677365 
 10/13  08:00:00,1.0,33.75,0.0,296540527.93680307,104017790.59938438,204227663.7591693 
 10/13  09:00:00,1.625,83.6875,0.0,303379979.7131043,93902920.56050596,174055806.61631219 
 10/13  10:00:00,2.0,121.4375,0.0,325231623.86571326,93124323.85391507,167093070.35257594 
 10/13  11:00:00,2.0,152.125,0.0,357284701.57780936,93124323.85391507,174055806.61631219 
 10/13  12:00:00,2.0,178.4375,0.0,372900405.7750452,93124323.85391507,177667514.30607478 
 10/13  13:00:00,2.0,159.5,0.0,408244213.4241434,93124323.85391507,179858086.8360924 
 10/13  14:00:00,2.0,56.4375,0.0,395363793.5096034,93124323.85391507,167093070.35257594 
 10/13  15:00:00,2.0,176.25,0.0,419639644.26610067,93124323.85391507,167093070.35257594 
 10/13  16:00:00,2.0,78.0625,0.0,406262846.0441115,93124323.85391507,177537174.74818034 
 10/13  17:00:00,2.0,253.5,0.0,358788013.3314235,51735735.47439728,140923939.57316489 
 10/13  18:00:00,2.0,21.125,0.0,264879387.1107916,32626707.781064206,69106004.40578464 
 10/13  19:00:00,2.0,0.0,0.0,235277371.3825305,39455915.84359869,59822356.05413629 
 10/13  20:00:00,2.0,0.0,0.0,227062757.13693894,26303943.895732467,59822356.05413629 
 10/13  21:00:00,2.0,0.0,0.0,223253868.72554813,26303943.895732467,55180531.87831212 
 10/13  22:00:00,2.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 10/13  23:00:00,2.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 10/13  24:00:00,2.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 10/14  01:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/14  02:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/14  03:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/14  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/14  05:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/14  06:00:00,2.0,0.0,401912.20556725186,233145436.0932206,10829279.40873432,55180531.87831212 
 10/14  07:00:00,2.0,8.8125,0.0,217961620.09824357,12968494.310093692,73747828.58160882 
 10/14  08:00:00,2.0,35.25,0.0,217642561.26019193,33924162.43496101,85222049.46327476 
 10/14  09:00:00,2.625,2.9375,0.0,217911263.1458414,31503938.850000837,93345241.77096707 
 10/14  10:00:00,3.0,53.4375,0.0,220724242.84126739,31041441.284638365,89863873.63909894 
 10/14  11:00:00,3.0,213.75,0.0,242580943.89387829,31041441.284638365,97987065.94679125 
 10/14  12:00:00,3.0,88.6875,0.0,242726699.32433523,15520720.642319182,72652542.31660003 
 10/14  13:00:00,3.0,283.5,0.0,271878773.1706071,15520720.642319182,63368893.96495168 
 10/14  14:00:00,3.0,23.625,0.0,256341727.8969769,15520720.642319182,57566613.74517146 
 10/14  15:00:00,3.0,94.125,0.0,256695123.46441163,15520720.642319182,52924789.569347288 
 10/14  16:00:00,3.0,492.1875,0.0,306614190.30524846,15520720.642319182,54085245.61330333 
 10/14  17:00:00,3.0,494.125,0.0,237522469.15010909,5173573.547439723,48348135.17247035 
 10/14  18:00:00,3.0,38.5625,120439.47206437079,157678832.79098199,5570935.502275968,41385398.90873409 
 10/14  19:00:00,3.0,0.0,0.0,58005746.64459426,4802369.727932371,33399901.5013581 
 10/14  20:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/14  21:00:00,2.375,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/14  22:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/14  23:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/14  24:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/15  01:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/15  02:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/15  03:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/15  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/15  05:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/15  06:00:00,2.0,0.0,0.0,0.0,5897289.928284483,41385398.90873409 
 10/15  07:00:00,2.0,9.5625,0.0,0.0,6478204.958811212,41385398.90873409 
 10/15  08:00:00,2.0,38.25,0.0,0.0,5639772.686382784,41385398.90873409 
 10/15  09:00:00,2.625,50.625,0.0,0.0,5235917.093032108,41385398.90873409 
 10/15  10:00:00,3.0,249.9375,661852.0913692154,67530143.50154394,5173573.547439723,41385398.90873409 
 10/15  11:00:00,3.0,256.5625,214332.91734216378,107918172.90030423,5173573.547439723,41385398.90873409 
 10/15  12:00:00,3.0,20.0625,0.0,63902900.44457587,5173573.547439723,41385398.90873409 
 10/15  13:00:00,3.0,87.5625,72479.97219484642,121123717.84145957,5173573.547439723,41385398.90873409 
 10/15  14:00:00,3.0,445.5,373678.1617889794,157655064.6243871,5173573.547439723,41385398.90873409 
 10/15  15:00:00,3.0,410.1875,303109.5023313185,180708647.62460653,5173573.547439723,41385398.90873409 
 10/15  16:00:00,3.0,31.75,202769.82843427923,173514722.8163029,5173573.547439723,41385398.90873409 
 10/15  17:00:00,3.0,0.0,0.0,105566434.93568032,5181629.809087234,41385398.90873409 
 10/15  18:00:00,3.0,0.0,27885.280527304087,98474618.43926949,4416120.906561374,33399901.5013581 
 10/15  19:00:00,3.0,0.0,0.0,22179271.012555757,3861201.791338584,33399901.5013581 
 10/15  20:00:00,3.0,0.0,44587.76491428247,43655398.155947748,3861201.791338584,33399901.5013581 
 10/15  21:00:00,2.375,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/15  22:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/15  23:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/15  24:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 10/16  01:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/16  02:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/16  03:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/16  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/16  05:00:00,2.0,0.0,493644.59626489467,86554647.55313874,3861201.791338584,44533202.00181078 
 10/16  06:00:00,2.0,0.0,0.0,233721555.9297918,10829279.40873432,55180531.87831212 
 10/16  07:00:00,2.0,10.3125,0.0,230003896.12124054,38869229.75286727,95796493.41677365 
 10/16  08:00:00,2.0,76.6875,0.0,309929958.8646045,99906339.04069673,204227663.7591693 
 10/16  09:00:00,2.0,198.0625,0.0,334011395.75155326,93160574.65329165,174055806.61631219 
 10/16  10:00:00,2.0,223.3125,0.0,369548303.1858695,93124323.85391507,167093070.35257594 
 10/16  11:00:00,2.0,17.625,0.0,375106511.9319339,93124323.85391507,174055806.61631219 
 10/16  12:00:00,2.0,89.25,0.0,387646608.41440597,93124323.85391507,177667514.30607478 
 10/16  13:00:00,2.0,455.0625,0.0,467858678.5203589,93124323.85391507,179858086.8360924 
 10/16  14:00:00,2.0,422.0,0.0,498259894.8876194,93124323.85391507,167093070.35257594 
 10/16  15:00:00,3.25,32.6875,0.0,470178329.2561356,93124323.85391507,167093070.35257594 
 10/16  16:00:00,4.0,0.0,0.0,448019482.067505,93124323.85391507,177537174.74818034 
 10/16  17:00:00,4.0,0.0,0.0,360863122.5163671,51816298.09087239,140923939.57316489 
 10/16  18:00:00,4.0,0.0,0.0,278704730.0745153,33786739.30485393,69106004.40578464 
 10/16  19:00:00,4.0,0.0,0.0,247465509.48623789,39455915.84359869,59822356.05413629 
 10/16  20:00:00,4.0,0.0,0.0,233649859.1704943,26303943.895732467,59822356.05413629 
 10/16  21:00:00,2.75,0.0,0.0,227247662.40175379,26303943.895732467,55180531.87831212 
 10/16  22:00:00,2.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 10/16  23:00:00,2.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 10/16  24:00:00,2.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 10/17  01:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/17  02:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/17  03:00:00,0.75,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/17  04:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/17  05:00:00,0.0,0.0,268812.4858627474,43284920.42979659,3861201.791338584,44533202.00181078 
 10/17  06:00:00,0.0,0.0,180550.83914208515,231837697.7438438,10829279.40873432,55180531.87831212 
 10/17  07:00:00,0.0,7.875,0.0,224461669.09535326,39096130.296258348,95796493.41677365 
 10/17  08:00:00,0.0,59.625,0.0,296441119.38598987,100286176.95414528,204227663.7591693 
 10/17  09:00:00,0.0,115.125,0.0,313800610.2405999,93233076.2520448,174055806.61631219 
 10/17  10:00:00,0.0,9.375,0.0,321139386.4203683,93124323.85391507,167093070.35257594 
 10/17  11:00:00,0.0,63.1875,0.0,352109211.0461592,93124323.85391507,174055806.61631219 
 10/17  12:00:00,0.0,252.75,0.0,397981736.4367472,93124323.85391507,177667514.30607478 
 10/17  13:00:00,0.0,21.0625,0.0,414322016.6209954,93124323.85391507,179858086.8360924 
 10/17  14:00:00,0.0,85.125,0.0,420511549.99923118,93124323.85391507,167093070.35257594 
 10/17  15:00:00,1.25,340.5,0.0,479820729.2954469,93124323.85391507,167093070.35257594 
 10/17  16:00:00,2.0,142.1875,0.0,460718881.85309156,93124323.85391507,177537174.74818034 
 10/17  17:00:00,2.0,455.25,0.0,424053266.60659369,51735735.47439728,140923939.57316489 
 10/17  18:00:00,2.0,37.9375,0.0,314004422.6375806,33425613.01365582,69106004.40578464 
 10/17  19:00:00,2.0,0.0,0.0,252231303.47803555,39455915.84359869,59822356.05413629 
 10/17  20:00:00,2.0,0.0,0.0,235532418.1612044,26303943.895732467,59822356.05413629 
 10/17  21:00:00,0.75,0.0,0.0,228098787.02100707,26303943.895732467,55180531.87831212 
 10/17  22:00:00,0.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 10/17  23:00:00,0.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 10/17  24:00:00,0.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 10/18  01:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/18  02:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/18  03:00:00,0.625,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/18  04:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/18  05:00:00,1.0,0.0,259510.63833406475,43435328.3821411,3861201.791338584,44533202.00181078 
 10/18  06:00:00,1.0,0.0,210960.43620437268,232346574.84547923,10829279.40873432,55180531.87831212 
 10/18  07:00:00,1.0,4.125,0.0,224822868.10277615,39319998.91322294,95796493.41677365 
 10/18  08:00:00,1.0,31.875,0.0,295328967.32225468,105442214.80958243,204227663.7591693 
 10/18  09:00:00,1.625,85.9375,0.0,300929813.3448554,93788391.52248198,174055806.61631219 
 10/18  10:00:00,2.0,126.625,0.0,323905120.1352855,93124323.85391507,167093070.35257594 
 10/18  11:00:00,2.0,124.6875,0.0,354064006.7427061,93124323.85391507,174055806.61631219 
 10/18  12:00:00,2.0,9.75,0.0,340427679.0723769,93124323.85391507,177667514.30607478 
 10/18  13:00:00,2.0,42.9375,0.0,372059501.17727699,93124323.85391507,179858086.8360924 
 10/18  14:00:00,2.0,218.4375,0.0,410273190.8032748,93124323.85391507,167093070.35257594 
 10/18  15:00:00,2.0,201.0625,0.0,431361329.1667622,93124323.85391507,167093070.35257594 
 10/18  16:00:00,2.0,85.3125,0.0,409557535.4677549,93124323.85391507,177537174.74818034 
 10/18  17:00:00,2.0,279.0,0.0,358702440.6487216,51735735.47439728,140923939.57316489 
 10/18  18:00:00,2.0,23.25,0.0,255502686.2603536,34538212.001372318,69106004.40578464 
 10/18  19:00:00,2.0,0.0,0.0,231618651.96735034,39455915.84359869,59822356.05413629 
 10/18  20:00:00,2.0,0.0,0.0,225122668.04141156,26303943.895732467,59822356.05413629 
 10/18  21:00:00,1.375,0.0,0.0,220897412.24455355,26303943.895732467,55180531.87831212 
 10/18  22:00:00,1.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 10/18  23:00:00,1.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 10/18  24:00:00,1.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 10/19  01:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/19  02:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/19  03:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/19  04:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/19  05:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 10/19  06:00:00,1.0,0.0,296116.8828033,224049409.40839673,10829279.40873432,55180531.87831212 
 10/19  07:00:00,1.0,11.8125,0.0,218347333.33599968,38869229.75286727,95796493.41677365 
 10/19  08:00:00,1.0,47.25,0.0,274122564.81864789,101416251.13939967,204227663.7591693 
