Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 10/13  21:00:00,11349058.124202235,0.0,3747234.491921158,9071659.785901502 
 10/13  22:00:00,18017643.519864028,0.0,3747234.491921158,9071659.785901502 
 10/13  23:00:00,16396731.003882783,0.0,3747234.491921158,9071659.785901502 
 10/13  24:00:00,13802074.192661982,0.0,3747234.491921158,9071659.785901502 
 10/14  01:00:00,21719601.394258236,0.0,3747234.491921158,1691551.7859015002 
 10/14  02:00:00,19843587.318930445,0.0,3747234.491921158,1691551.7859015002 
 10/14  03:00:00,18014933.930360885,0.0,3747234.491921158,1691551.7859015002 
 10/14  04:00:00,22270761.342136869,0.0,3747234.491921158,1691551.7859015002 
 10/14  05:00:00,22256146.982878,0.0,3747234.491921158,1691551.7859015002 
 10/14  06:00:00,20775177.18431186,0.0,3747234.491921158,1691551.7859015002 
 10/14  07:00:00,27742162.062578944,0.0,3747234.491921158,1691551.7859015002 
 10/14  08:00:00,12244406.77390781,0.0,3747234.491921158,1691551.7859015002 
 10/14  09:00:00,4598032.703239307,0.0,3747234.491921158,1691551.7859015002 
 10/14  10:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/14  11:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/14  12:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/14  13:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/14  14:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/14  15:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/14  16:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/14  17:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/14  18:00:00,283442.9597842882,0.0,3747234.491921158,1691551.7859015002 
 10/14  19:00:00,13382571.906086836,30933.814511358465,3747234.491921158,1691551.7859015002 
 10/14  20:00:00,13076688.269851279,0.0,3747234.491921158,1691551.7859015002 
 10/14  21:00:00,21059359.107175486,0.0,3747234.491921158,1691551.7859015002 
 10/14  22:00:00,19703250.65986415,0.0,3747234.491921158,1691551.7859015002 
 10/14  23:00:00,20337692.55877956,0.0,3747234.491921158,1691551.7859015002 
 10/14  24:00:00,33307181.538132777,0.0,3747234.491921158,1691551.7859015002 
 10/15  01:00:00,31461833.289012709,0.0,3747234.491921158,9071659.785901502 
 10/15  02:00:00,22112397.73832261,0.0,3747234.491921158,9071659.785901502 
 10/15  03:00:00,34839198.47365102,0.0,3747234.491921158,9071659.785901502 
 10/15  04:00:00,33412663.944636816,0.0,3747234.491921158,9071659.785901502 
 10/15  05:00:00,22417448.529432987,0.0,3747234.491921158,9071659.785901502 
 10/15  06:00:00,60310640.60239472,0.0,8012822.756589862,9361966.1289885 
 10/15  07:00:00,53282094.80356391,0.0,50921269.740414578,10683204.881647502 
 10/15  08:00:00,19163927.726482516,910340.4427104506,61945379.145590338,36126625.763295 
 10/15  09:00:00,14580163.953696596,1683671.8564846309,62063650.517045829,36126625.763295 
 10/15  10:00:00,12645015.186409155,1238653.2519207784,52458743.496942419,36126625.763295 
 10/15  11:00:00,11302760.801334864,609870.6040147237,43881743.646973598,36126625.763295 
 10/15  12:00:00,16566023.715836283,0.0,39011883.72451915,13589930.1374973 
 10/15  13:00:00,12629704.97120522,0.0,47213598.58302897,36126625.763295 
 10/15  14:00:00,10650396.90374886,0.0,54356795.15140437,36126625.763295 
 10/15  15:00:00,8868434.795063723,0.0,56222006.53820789,36126625.763295 
 10/15  16:00:00,8668614.268640312,0.0,55756301.96333508,36126625.763295 
 10/15  17:00:00,17206728.065309388,0.0,48619466.79582934,10683204.881647502 
 10/15  18:00:00,0.0,0.0,5112374.965185699,9071659.785901502 
 10/15  19:00:00,4863680.557881469,0.0,3747234.491921158,9071659.785901502 
 10/15  20:00:00,18981632.089608559,0.0,3747234.491921158,9071659.785901502 
 10/15  21:00:00,14716058.449808885,0.0,3747234.491921158,9071659.785901502 
 10/15  22:00:00,11919953.985619262,0.0,3747234.491921158,9071659.785901502 
 10/15  23:00:00,23134969.600791884,0.0,3747234.491921158,9071659.785901502 
 10/15  24:00:00,24658964.135938739,0.0,3747234.491921158,9071659.785901502 
 10/16  01:00:00,19999681.311380038,0.0,3747234.491921158,9071659.785901502 
 10/16  02:00:00,28680152.572447353,0.0,3747234.491921158,9071659.785901502 
 10/16  03:00:00,26750712.34771142,0.0,3747234.491921158,9071659.785901502 
 10/16  04:00:00,19484767.548298479,0.0,3747234.491921158,9071659.785901502 
 10/16  05:00:00,21822693.842924805,0.0,3747234.491921158,9071659.785901502 
 10/16  06:00:00,43238672.05191396,0.0,8012822.756589862,9361966.1289885 
 10/16  07:00:00,43538301.63130131,0.0,50921269.740414578,10683204.881647502 
 10/16  08:00:00,21115729.086758354,0.0,63303684.155549768,36126625.763295 
 10/16  09:00:00,17900499.736960044,0.0,63492830.90721813,36126625.763295 
 10/16  10:00:00,15892707.674289849,0.0,55317652.13698274,36126625.763295 
 10/16  11:00:00,15108506.5183879,0.0,49929708.93070369,36126625.763295 
 10/16  12:00:00,16929519.828017035,0.0,48857664.64168039,13589930.1374973 
 10/16  13:00:00,14312515.44594833,0.0,48901253.90087338,36126625.763295 
 10/16  14:00:00,13974454.809266307,0.0,47061554.50792773,36126625.763295 
 10/16  15:00:00,13241927.779716988,0.0,50614147.28272778,36126625.763295 
 10/16  16:00:00,12061804.012154993,0.0,50614147.282734047,36126625.763295 
 10/16  17:00:00,18175522.737941386,0.0,47532822.787861797,10683204.881647502 
 10/16  18:00:00,0.0,0.0,5154796.197385712,9071659.785901502 
 10/16  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 10/16  20:00:00,4920869.695394792,0.0,3747234.491921158,9071659.785901502 
 10/16  21:00:00,202615.94329696,0.0,3747234.491921158,9071659.785901502 
 10/16  22:00:00,5688071.53416272,0.0,3747234.491921158,9071659.785901502 
 10/16  23:00:00,12186302.134632158,0.0,3747234.491921158,9071659.785901502 
 10/16  24:00:00,12014455.970206963,0.0,3747234.491921158,9071659.785901502 
 10/17  01:00:00,11162011.5099579,0.0,3747234.491921158,9071659.785901502 
 10/17  02:00:00,19643861.66963552,0.0,3747234.491921158,9071659.785901502 
 10/17  03:00:00,19639644.528586706,0.0,3747234.491921158,9071659.785901502 
 10/17  04:00:00,18250131.14551358,0.0,3747234.491921158,9071659.785901502 
 10/17  05:00:00,31357551.78443697,0.0,3747234.491921158,9071659.785901502 
 10/17  06:00:00,56794017.46962575,0.0,8012822.756589862,9361966.1289885 
 10/17  07:00:00,52754975.60214683,0.0,50921269.740414578,10683204.881647502 
 10/17  08:00:00,20495949.244766889,0.0,63303684.155549768,36126625.763295 
 10/17  09:00:00,17374228.701871985,0.0,65219045.103533569,36126625.763295 
 10/17  10:00:00,16604205.608622885,0.0,55317652.13698274,36126625.763295 
 10/17  11:00:00,16230689.112662279,0.0,52568701.52154295,36126625.763295 
 10/17  12:00:00,17087453.295312559,0.0,51496657.23251964,13589930.1374973 
 10/17  13:00:00,15346315.67078482,0.0,52458195.63724668,36126625.763295 
 10/17  14:00:00,13898867.429656432,0.0,54394806.17017969,36126625.763295 
 10/17  15:00:00,11661478.956415236,0.0,56881754.6859177,36126625.763295 
 10/17  16:00:00,9642679.297999412,0.0,55756301.96333508,36126625.763295 
 10/17  17:00:00,16780981.880743646,0.0,48076144.791845578,10683204.881647502 
 10/17  18:00:00,0.0,0.0,5154796.197385712,9071659.785901502 
 10/17  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 10/17  20:00:00,5969843.203411624,0.0,3747234.491921158,9071659.785901502 
 10/17  21:00:00,17795038.648227548,0.0,3747234.491921158,9071659.785901502 
 10/17  22:00:00,15969272.484154586,0.0,3747234.491921158,9071659.785901502 
 10/17  23:00:00,12280420.04041208,0.0,3747234.491921158,9071659.785901502 
 10/17  24:00:00,28832302.924990804,0.0,3747234.491921158,9071659.785901502 
 10/18  01:00:00,26225600.072685336,0.0,3747234.491921158,9071659.785901502 
 10/18  02:00:00,19203020.46284859,0.0,3747234.491921158,9071659.785901502 
 10/18  03:00:00,33504520.989238994,0.0,3747234.491921158,9071659.785901502 
 10/18  04:00:00,33485362.63546034,0.0,3747234.491921158,9071659.785901502 
 10/18  05:00:00,23804230.99237732,0.0,3747234.491921158,9071659.785901502 
 10/18  06:00:00,64078106.788543019,0.0,8012822.756589862,9361966.1289885 
 10/18  07:00:00,59387165.93661232,0.0,50921269.740414578,10683204.881647502 
 10/18  08:00:00,26107501.12478511,0.0,61001581.61735217,36126625.763295 
 10/18  09:00:00,15486277.242791426,12668.46707313598,55030138.043423097,36126625.763295 
 10/18  10:00:00,14509994.238596846,0.0,44651723.74913181,36126625.763295 
 10/18  11:00:00,14107220.652657107,0.0,38823126.65490704,36126625.763295 
 10/18  12:00:00,18397618.667105587,0.0,36965502.936539817,13589930.1374973 
 10/18  13:00:00,16032341.720583186,0.0,37241354.32993777,36126625.763295 
 10/18  14:00:00,14671898.281804253,0.0,44824382.99682192,36126625.763295 
 10/18  15:00:00,12419074.641840155,0.0,49844441.11041743,36126625.763295 
 10/18  16:00:00,12242141.078362506,0.0,50728180.33905998,36126625.763295 
 10/18  17:00:00,19438058.38320393,133086.3141040498,46641235.447551909,10683204.881647502 
 10/18  18:00:00,0.0,0.0,5154796.197385712,9071659.785901502 
 10/18  19:00:00,19766249.76178832,0.0,3747234.491921158,9071659.785901502 
 10/18  20:00:00,15324482.464756189,0.0,3747234.491921158,9071659.785901502 
 10/18  21:00:00,11646634.695565857,0.0,3747234.491921158,9071659.785901502 
 10/18  22:00:00,24744847.414885869,0.0,3747234.491921158,9071659.785901502 
 10/18  23:00:00,25117325.53592611,0.0,3747234.491921158,9071659.785901502 
 10/18  24:00:00,21000514.453360239,0.0,3747234.491921158,9071659.785901502 
 10/19  01:00:00,32399841.877163236,0.0,3747234.491921158,9071659.785901502 
 10/19  02:00:00,33267168.371706718,0.0,3747234.491921158,9071659.785901502 
 10/19  03:00:00,23707224.10304297,0.0,3747234.491921158,9071659.785901502 
 10/19  04:00:00,37258331.77840832,0.0,3747234.491921158,9071659.785901502 
 10/19  05:00:00,34305034.40139579,0.0,3747234.491921158,9071659.785901502 
 10/19  06:00:00,42419994.94090393,0.0,8012822.756589862,9361966.1289885 
 10/19  07:00:00,58454049.66867018,0.0,50921269.740414578,10683204.881647502 
 10/19  08:00:00,21165564.64621087,270325.9798541119,63413916.10999817,36126625.763295 
 10/19  09:00:00,15267962.528027989,164190.55450420438,65916804.27001869,36126625.763295 
 10/19  10:00:00,13627722.562879995,0.0,58506708.78067252,36126625.763295 
 10/19  11:00:00,12500651.249522277,0.0,51908953.373833138,36126625.763295 
 10/19  12:00:00,16749831.406224296,0.0,48857664.64168039,13589930.1374973 
 10/19  13:00:00,18043527.366015294,0.0,46443892.410718638,36126625.763295 
 10/19  14:00:00,17848623.643956834,0.0,46291848.33561739,36126625.763295 
 10/19  15:00:00,17851008.82241021,0.0,52813307.775058288,36126625.763295 
 10/19  16:00:00,14436403.280204311,0.0,53815866.23480816,36126625.763295 
 10/19  17:00:00,18845396.368659505,0.0,48488687.75795631,10683204.881647502 
 10/19  18:00:00,0.0,0.0,5154796.197385712,9071659.785901502 
 10/19  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 10/19  20:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 10/19  21:00:00,5838208.344125601,1170.7252235008128,3747234.491921158,9071659.785901502 
 10/19  22:00:00,9223101.690073286,0.0,3747234.491921158,9071659.785901502 
 10/19  23:00:00,18298197.951861755,0.0,3747234.491921158,9071659.785901502 
 10/19  24:00:00,15102590.401293092,0.0,3747234.491921158,9071659.785901502 
 10/20  01:00:00,12135523.1378928,0.0,3747234.491921158,9071659.785901502 
 10/20  02:00:00,22634662.80947876,0.0,3747234.491921158,9071659.785901502 
 10/20  03:00:00,21727635.5834027,0.0,3747234.491921158,9071659.785901502 
 10/20  04:00:00,18936027.019366057,0.0,3747234.491921158,9071659.785901502 
 10/20  05:00:00,31861912.42605412,0.0,3747234.491921158,9071659.785901502 
 10/20  06:00:00,53720135.922491978,0.0,8012822.756589862,9361966.1289885 
 10/20  07:00:00,41506813.80171007,0.0,50921269.740414578,10683204.881647502 
 10/20  08:00:00,19058308.28554159,0.0,63303684.155549768,36126625.763295 
 10/20  09:00:00,16572847.209258002,0.0,62871367.70813149,36126625.763295 
 10/20  10:00:00,16140702.896711087,0.0,53888197.81696257,36126625.763295 
 10/20  11:00:00,19262673.14477028,0.0,44761681.77373235,36126625.763295 
 10/20  12:00:00,22407871.380781507,0.0,37692387.42909952,13589930.1374973 
 10/20  13:00:00,21302103.425866374,0.0,39330556.79766774,36126625.763295 
 10/20  14:00:00,20915192.564006706,0.0,45632100.18790758,36126625.763295 
 10/20  15:00:00,19685504.38562095,0.0,54242762.095078449,36126625.763295 
 10/20  16:00:00,17276476.122021509,0.0,53815866.23480816,36126625.763295 
 10/20  17:00:00,20797593.059050997,0.0,48106257.41710913,10683204.881647502 
 10/20  18:00:00,0.0,0.0,5154796.197385712,9071659.785901502 
 10/20  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 10/20  20:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 10/20  21:00:00,166536.90752074545,0.0,3747234.491921158,9071659.785901502 
 10/20  22:00:00,12389800.011113536,2770.1538190920475,3747234.491921158,9071659.785901502 
 10/20  23:00:00,12552398.60325383,0.0,3747234.491921158,9071659.785901502 
 10/20  24:00:00,11651963.294753204,0.0,3747234.491921158,9071659.785901502 
 10/21  01:00:00,17863028.59555631,0.0,3747234.491921158,1691551.7859015002 
 10/21  02:00:00,21474480.508217884,0.0,3747234.491921158,1691551.7859015002 
 10/21  03:00:00,13420697.052210143,0.0,3747234.491921158,1691551.7859015002 
 10/21  04:00:00,24314783.69783957,0.0,3747234.491921158,1691551.7859015002 
 10/21  05:00:00,24335167.710817446,0.0,3747234.491921158,1691551.7859015002 
 10/21  06:00:00,17660903.832597566,0.0,3747234.491921158,1691551.7859015002 
 10/21  07:00:00,26316242.64167509,0.0,3747234.491921158,1691551.7859015002 
 10/21  08:00:00,12752635.058262149,0.0,3747234.491921158,1691551.7859015002 
 10/21  09:00:00,4112835.866098746,0.0,3747234.491921158,1691551.7859015002 
 10/21  10:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/21  11:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/21  12:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/21  13:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/21  14:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/21  15:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/21  16:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/21  17:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/21  18:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 10/21  19:00:00,5748052.64404659,0.0,3747234.491921158,1691551.7859015002 
 10/21  20:00:00,10768495.884788787,0.0,3747234.491921158,1691551.7859015002 
 10/21  21:00:00,11210946.96222751,0.0,3747234.491921158,1691551.7859015002 
 10/21  22:00:00,28392675.803417945,0.0,3747234.491921158,1691551.7859015002 
 10/21  23:00:00,31870369.87378887,0.0,3747234.491921158,1691551.7859015002 
 10/21  24:00:00,22468585.355584027,0.0,3747234.491921158,1691551.7859015002 
 10/22  01:00:00,35968696.09925755,0.0,3747234.491921158,9071659.785901502 
 10/22  02:00:00,35517770.81469263,0.0,3747234.491921158,9071659.785901502 
 10/22  03:00:00,24079216.419524097,0.0,3747234.491921158,9071659.785901502 
 10/22  04:00:00,37206602.59108964,0.0,3747234.491921158,9071659.785901502 
 10/22  05:00:00,32292567.520478559,0.0,3747234.491921158,9071659.785901502 
 10/22  06:00:00,42480930.383573669,0.0,8012822.756589862,9361966.1289885 
 10/22  07:00:00,60730053.65387519,0.0,50921269.740414578,10683204.881647502 
 10/22  08:00:00,28352119.685429526,0.0,65102916.9833028,36126625.763295 
 10/22  09:00:00,17369637.386708965,335620.07890875687,63937559.82688925,36126625.763295 
 10/22  10:00:00,14850601.127298236,2254215.1636294277,58329700.57140915,36126625.763295 
 10/22  11:00:00,13951577.447880596,1142226.384446117,45421429.921442169,36126625.763295 
 10/22  12:00:00,18611659.84778273,30928.226499507764,36965502.936539817,13589930.1374973 
 10/22  13:00:00,13050804.724904977,0.0,37241354.32993777,36126625.763295 
 10/22  14:00:00,12380614.815855518,0.0,41453695.252447638,36126625.763295 
 10/22  15:00:00,9712445.820788105,31331.921414190037,50614147.28272778,36126625.763295 
 10/22  16:00:00,9854868.23521563,111912.44833635574,51913441.525056559,36126625.763295 
 10/22  17:00:00,20631980.399722354,390658.18311556996,48810892.84827637,10683204.881647502 
 10/22  18:00:00,11033031.475617297,0.0,5154796.197385712,9071659.785901502 
 10/22  19:00:00,16497727.350582175,0.0,3747234.491921158,9071659.785901502 
 10/22  20:00:00,25097678.21216694,0.0,3747234.491921158,9071659.785901502 
 10/22  21:00:00,23084353.118617566,0.0,3747234.491921158,9071659.785901502 
 10/22  22:00:00,21466106.226012976,0.0,3747234.491921158,9071659.785901502 
 10/22  23:00:00,28983964.896554144,0.0,3747234.491921158,9071659.785901502 
 10/22  24:00:00,28033905.67267522,0.0,3747234.491921158,9071659.785901502 
 10/23  01:00:00,21341985.753408757,0.0,3747234.491921158,9071659.785901502 
 10/23  02:00:00,34379690.50184317,0.0,3747234.491921158,9071659.785901502 
 10/23  03:00:00,33808942.7348412,0.0,3747234.491921158,9071659.785901502 
 10/23  04:00:00,25179018.137198859,0.0,3747234.491921158,9071659.785901502 
 10/23  05:00:00,34405579.61887431,0.0,3747234.491921158,9071659.785901502 
 10/23  06:00:00,59428141.450524609,0.0,8012822.756589862,9361966.1289885 
 10/23  07:00:00,57968203.45708269,0.0,50921269.740414578,10683204.881647502 
 10/23  08:00:00,28906807.851036967,0.0,63052249.30032748,36126625.763295 
 10/23  09:00:00,16218394.075554649,977217.6396721441,60198713.060090187,36126625.763295 
 10/23  10:00:00,13869959.163938834,2642768.1769907667,44541765.72453128,36126625.763295 
 10/23  11:00:00,12351473.478579255,2367724.9552103735,40912603.05248488,36126625.763295 
 10/23  12:00:00,16858679.471411565,1342799.715658693,37032639.281389709,13589930.1374973 
 10/23  13:00:00,10493955.138370336,1280049.2437603407,38560850.6253574,36126625.763295 
 10/23  14:00:00,11954239.134946609,0.0,42921160.5912431,36126625.763295 
 10/23  15:00:00,10542991.788863302,0.0,49844441.11041743,36126625.763295 
 10/23  16:00:00,10474121.01028099,0.0,51913441.525056559,36126625.763295 
 10/23  17:00:00,19883458.756533348,0.0,49967471.290905568,10683204.881647502 
 10/23  18:00:00,0.0,0.0,5154796.197385712,9071659.785901502 
 10/23  19:00:00,5670576.056918998,0.0,3747234.491921158,9071659.785901502 
 10/23  20:00:00,17481379.55521198,0.0,3747234.491921158,9071659.785901502 
 10/23  21:00:00,13939357.426882539,0.0,3747234.491921158,9071659.785901502 
 10/23  22:00:00,11715756.315105048,0.0,3747234.491921158,9071659.785901502 
 10/23  23:00:00,17322331.33913505,0.0,3747234.491921158,9071659.785901502 
 10/23  24:00:00,16461555.236109678,0.0,3747234.491921158,9071659.785901502 
 10/24  01:00:00,10666782.006841854,0.0,3747234.491921158,9071659.785901502 
 10/24  02:00:00,19481737.57843131,0.0,3747234.491921158,9071659.785901502 
 10/24  03:00:00,17707330.664597654,0.0,3747234.491921158,9071659.785901502 
 10/24  04:00:00,12057912.68805476,0.0,3747234.491921158,9071659.785901502 
